"ID";"tip";"data_Start";"data_End";"BM";"Prima";"valuta";"sumaAsig";"factorReducere";"factorMajorare";"data_emitere";"nrRate";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL"
"13231419";"RCA";"2018-11-27";"2019-05-26";"B1";"303.05";"RON";"0";"Rural";;"2018-11-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13235690";"RCA";"2018-11-29";"2019-11-28";"B8";"238";"RON";"0";"Fara";;"2018-11-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13235838";"RCA";"2018-11-27";"2019-11-26";"B0";"4300";"RON";"0";"Fara";;"2018-11-26";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13242718";"RCA";"2018-12-05";"2019-12-04";"B8";"316.5";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13244282";"RCA";"2018-11-28";"2018-12-27";"B8";"30.8";"RON";"0";"Rural";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13245024";"RCA";"2018-11-28";"2019-11-27";"B1";"722";"RON";"0";"Rural";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246496";"RCA";"2018-12-07";"2019-12-06";"B2";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246498";"RCA";"2018-12-08";"2019-12-07";"B8";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246499";"RCA";"2018-12-08";"2019-12-07";"B8";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246511";"RCA";"2018-12-09";"2019-12-08";"B4";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246512";"RCA";"2018-12-09";"2019-12-08";"B1";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246523";"RCA";"2018-12-10";"2019-12-09";"B1";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246524";"RCA";"2018-12-10";"2019-12-09";"B4";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246612";"RCA";"2018-12-11";"2019-12-10";"B3";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246635";"RCA";"2018-12-12";"2019-12-11";"B4";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246639";"RCA";"2018-12-16";"2019-12-15";"B8";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246646";"RCA";"2018-12-16";"2019-12-15";"B4";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246649";"RCA";"2018-12-17";"2019-12-16";"B5";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246656";"RCA";"2018-12-18";"2019-12-17";"B6";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246661";"RCA";"2018-12-18";"2019-12-17";"B8";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246671";"RCA";"2018-12-27";"2019-12-26";"B4";"4300";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13246672";"RCA";"2018-12-27";"2019-12-26";"M1";"6691.8";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13254781";"RCA";"2018-11-28";"2018-12-27";"B5";"84.85";"RON";"0";"Fara";;"2018-11-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13255840";"RCA";"2018-11-28";"2019-11-27";"B1";"4300";"RON";"0";"Fara";;"2018-11-27";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13259590";"RCA";"2018-11-28";"2019-05-27";"B0";"578";"RON";"0";"Fara";;"2018-11-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13262656";"RCA";"2018-11-30";"2019-11-29";"B0";"4300";"RON";"0";"Rural";;"2018-11-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13263201";"RCA";"2018-11-30";"2019-11-29";"B1";"722";"RON";"0";"Rural";;"2018-11-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13265896";"RCA";"2018-12-07";"2019-06-06";"B8";"1789.25";"RON";"0";"Fara";;"2018-11-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13277597";"RCA";"2018-12-06";"2019-12-05";"B2";"4300";"RON";"0";"Fara";;"2018-11-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13284626";"RCA";"2018-12-05";"2019-12-04";"M2";"7729.56";"RON";"0";"Rural";;"2018-11-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13316509";"RCA";"2018-12-05";"2019-06-04";"B1";"654.08";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13319768";"RCA";"2018-12-04";"2019-12-03";"B3";"4300";"RON";"0";"Fara";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323181";"RCA";"2018-12-17";"2019-12-16";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323185";"RCA";"2018-12-17";"2019-12-16";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323189";"RCA";"2018-12-17";"2019-12-16";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323196";"RCA";"2018-12-17";"2019-12-16";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323205";"RCA";"2018-12-17";"2019-12-16";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323206";"RCA";"2018-12-17";"2019-12-16";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323211";"RCA";"2018-12-17";"2019-12-16";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323224";"RCA";"2018-12-30";"2019-12-29";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323232";"RCA";"2018-12-17";"2019-12-16";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323241";"RCA";"2018-12-17";"2019-12-16";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13323242";"RCA";"2018-12-18";"2019-12-17";"B2";"4300";"RON";"0";"Rural";;"2018-12-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13325014";"RCA";"2018-12-14";"2019-12-13";"B8";"252";"RON";"0";"Fara";;"2018-12-03";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13325084";"RCA";"2018-12-14";"2019-12-13";"B8";"252";"RON";"0";"Fara";;"2018-12-03";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13325481";"RCA";"2018-12-14";"2019-12-13";"B6";"353";"RON";"0";"Fara";;"2018-12-03";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13325495";"RCA";"2018-12-14";"2019-12-13";"B8";"252";"RON";"0";"Fara";;"2018-12-03";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13325672";"RCA";"2018-12-30";"2019-12-29";"B4";"620";"RON";"0";"Fara";;"2018-12-03";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13329524";"RCA";"2018-12-04";"2019-12-03";"B1";"518.57";"RON";"0";"Rural";;"2018-12-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13330567";"RCA";"2018-12-10";"2019-12-09";"B8";"299.5";"RON";"0";"Fara";;"2018-12-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13332689";"RCA";"2018-12-08";"2019-12-07";"B8";"3578.5";"RON";"0";"Fara";;"2018-12-04";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13332692";"RCA";"2018-12-08";"2019-12-07";"B7";"4000";"RON";"0";"Fara";;"2018-12-04";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13336312";"RCA";"2018-12-04";"2019-12-03";"B0";"1802.7";"RON";"0";"Fara";;"2018-12-04";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13338910";"RCA";"2018-12-11";"2019-12-10";"B0";"895";"RON";"0";"Rural";;"2018-12-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13340868";"RCA";"2018-12-09";"2019-12-08";"B1";"4300";"RON";"0";"Fara";;"2018-12-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13340897";"RCA";"2018-12-09";"2019-12-08";"B4";"4300";"RON";"0";"Fara";;"2018-12-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13341178";"RCA";"2018-12-09";"2019-12-08";"M4";"8516.83";"RON";"0";"Fara";;"2018-12-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13345155";"RCA";"2018-12-05";"2019-06-04";"B8";"1789.25";"RON";"0";"Fara";;"2018-12-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13351870";"RCA";"2018-12-15";"2019-12-14";"B8";"260.45";"RON";"0";"Rural";;"2018-12-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13359458";"RCA";"2019-01-03";"2019-07-02";"M1";"3936.35";"RON";"0";"Fara";;"2018-12-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13362062";"RCA";"2018-12-07";"2019-12-06";"B4";"4300";"RON";"0";"Rural";;"2018-12-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13368086";"RCA";"2018-12-18";"2019-12-17";"B8";"3578.5";"RON";"0";"Fara";;"2018-12-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13377822";"RCA";"2018-12-18";"2019-12-17";"B8";"299";"RON";"0";"Fara";;"2018-12-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13379660";"RCA";"2018-12-10";"2019-12-09";"M5";"9125.18";"RON";"0";"Fara";;"2018-12-06";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13388172";"RCA";"2018-12-08";"2019-12-07";"B2";"4300";"RON";"0";"Fara";;"2018-12-07";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13424515";"RCA";"2018-12-11";"2019-12-10";"B0";"638.26";"RON";"0";"Fara";;"2018-12-10";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13442519";"RCA";"2018-12-29";"2019-12-28";"B2";"6441.3";"RON";"0";"Fara";;"2018-12-11";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13448023";"RCA";"2018-12-13";"2019-06-12";"B3";"227.26";"RON";"0";"Rural";;"2018-12-11";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13449832";"RCA";"2018-12-12";"2019-12-11";"B0";"4300";"RON";"0";"Fara";;"2018-12-11";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13449989";"RCA";"2018-12-12";"2019-12-11";"B0";"4300";"RON";"0";"Fara";;"2018-12-11";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13450155";"RCA";"2018-12-12";"2019-12-11";"B0";"4300";"RON";"0";"Fara";;"2018-12-11";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13476610";"RCA";"2018-12-14";"2019-06-13";"B8";"269.75";"RON";"0";"Fara";;"2018-12-13";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13491605";"RCA";"2019-01-01";"2019-12-31";"B8";"233.2";"RON";"0";"Fara";;"2018-12-13";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13507074";"RCA";"2018-12-21";"2019-12-20";"B8";"260.45";"RON";"0";"Fara";;"2018-12-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13508852";"RCA";"2018-12-24";"2019-12-23";"M2";"7300.14";"RON";"0";"Rural";;"2018-12-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13508853";"RCA";"2018-12-24";"2019-12-23";"B1";"4300";"RON";"0";"Rural";;"2018-12-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13508858";"RCA";"2018-12-24";"2019-12-23";"M1";"6691.8";"RON";"0";"Rural";;"2018-12-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13510376";"RCA";"2019-01-04";"2020-01-03";"B4";"4300";"RON";"0";"Rural";;"2018-12-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13517516";"RCA";"2018-12-17";"2019-06-16";"B8";"143.25";"RON";"0";"Fara";;"2018-12-15";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13518439";"RCA";"2018-12-16";"2019-06-15";"B0";"380";"RON";"0";"Rural";;"2018-12-15";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13554150";"RCA";"2019-01-08";"2020-01-07";"B2";"6441.3";"RON";"0";"Rural";;"2018-12-18";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13556432";"RCA";"2019-01-15";"2020-01-14";"M3";"7443.28";"RON";"0";"Rural";;"2018-12-18";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13565389";"RCA";"2019-01-01";"2019-12-31";"B8";"3164.5";"RON";"0";"Fara";;"2018-12-18";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13567735";"RCA";"2018-12-30";"2019-12-29";"B0";"1000";"RON";"0";"Fara";;"2018-12-18";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13592261";"RCA";"2018-12-20";"2019-12-19";"B3";"4300";"RON";"0";"Fara";;"2018-12-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13594863";"RCA";"2018-12-20";"2019-12-19";"B0";"760";"RON";"0";"Fara";;"2018-12-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13595365";"RCA";"2018-12-22";"2019-12-21";"B6";"4300";"RON";"0";"Fara";;"2018-12-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13595369";"RCA";"2018-12-22";"2019-12-21";"B6";"4300";"RON";"0";"Fara";;"2018-12-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"13597333";"RCA";"2018-12-20";"2019-12-19";"B4";"552.8";"RON";"0";"Fara";;"2018-12-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
