id;tp;Tip;Varsta;Judet;Localitate;ID_polita;TipPolita;sex;ID_client
NULL;UTILIZATOR;PF;46;BUCURESTI;BUCURESTI SECTORUL 2;17896664;RCA;M;006b755826994ed9e9ec0f5b12627b7c
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;17901085;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;UTILIZATOR;PJ;NULL;COVASNA;SFANTU GHEORGHE;17920273;RCA;;37b647fabba1cb14f3dcc5b27049ff00
NULL;UTILIZATOR;PJ;NULL;COVASNA;SFANTU GHEORGHE;17920276;RCA;;37b647fabba1cb14f3dcc5b27049ff00
NULL;UTILIZATOR;PJ;NULL;MARAMURES;BAIA MARE;17944623;RCA;;5cedc9512e08b20093aeabf5d5d02ae2
NULL;UTILIZATOR;PF;71;GIURGIU;BUTURUGENI;17954512;RCA;M;be7ba2bd982190e91246057887526977
NULL;UTILIZATOR;PF;42;ILFOV;CHIAJNA;17964841;RCA;M;77393a812f552c2616958870f8bcbddb
NULL;UTILIZATOR;PJ;NULL;BOTOSANI;BOTOSANI;17995744;RCA;;991b7cd370fd830b2b5625b6cfe73d20
NULL;UTILIZATOR;PJ;NULL;SATU MARE;SATU MARE;17996975;RCA;;e2ba0a188b04bee3442dc75ca3c795af
NULL;UTILIZATOR;PJ;NULL;COVASNA;SFANTU GHEORGHE;18022437;RCA;;37b647fabba1cb14f3dcc5b27049ff00
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;18038015;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;UTILIZATOR;PF;42;BIHOR;ORADEA;18080347;RCA;F;a8d3e7d702c4b12f0b09193c47524ac9
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;18086558;RCA;;354fec1aaf5b192b1fe48a1950156fbd
NULL;UTILIZATOR;PJ;NULL;BRASOV;BOD;18095029;RCA;;b25357aa5108c5d2ad1b1ebb37cf6707
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;18127113;RCA;;2f5e546e45822d3e883ce2be6e844e36
NULL;UTILIZATOR;PJ;NULL;COVASNA;SFANTU GHEORGHE;18138237;RCA;;37b647fabba1cb14f3dcc5b27049ff00
NULL;UTILIZATOR;PJ;NULL;COVASNA;SFANTU GHEORGHE;18138243;RCA;;37b647fabba1cb14f3dcc5b27049ff00
NULL;UTILIZATOR;PF;48;BACAU;BACAU;18154095;RCA;M;9e6bba562938171ef23eb6d4a6aa9e05
NULL;UTILIZATOR;PJ;NULL;MURES;TARGU MURES;18171374;RCA;;7ee2e76273ec9a8b84e49ee1cdb948ed
NULL;UTILIZATOR;PF;47;VALCEA;RAMNICU VALCEA;18177425;RCA;M;eaefe3f025705c3a932e1708eca4b224
NULL;UTILIZATOR;PJ;NULL;TIMIS;ORTISOARA;18180346;RCA;;d6895167d49f5fe1b59f48fa75956814
NULL;UTILIZATOR;PF;65;MURES;TARGU MURES;18205131;RCA;M;9849b1e992db2ce4aa88400ff0935d88
NULL;UTILIZATOR;PF;67;BIHOR;SANTANDREI;18209951;RCA;M;7cf37076800572f48f7ed136631cd5e0
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18214892;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18214931;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18214973;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PF;65;CLUJ;CLUJ-NAPOCA;18215471;RCA;F;517a769137ff17e9f826f8de602378ed
NULL;UTILIZATOR;PJ;NULL;CARAS SEVERIN;RESITA;18221725;RCA;;d3b137eda335692cc91576724e0f6169
NULL;UTILIZATOR;PJ;NULL;ARAD;ARAD;18225235;RCA;;a096691de5952260fc736426ff7a09c9
NULL;UTILIZATOR;PF;40;HARGHITA;SICULENI;18246190;RCA;F;e8543a301af020da68c7f5b065e11685
NULL;UTILIZATOR;PF;63;CONSTANTA;EFORIE NORD;18248566;RCA;M;9651c4036100ece8054c6cf70fb178c2
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 4;18249509;RCA;;9943b712501248c72ae13dfb70bfdcfe
NULL;UTILIZATOR;PF;66;TIMIS;TIMISOARA;18251934;RCA;M;b7d6abeb6fa9ad4cdfc1bfdb814aca9a
NULL;UTILIZATOR;PJ;NULL;BACAU;BUHUSI;18267655;RCA;;c128dcb7b60287d89e3d9ccbd4a9c2d4
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;SECTOR 4;18270663;RCA;;c544a5739850104b50aa40e5ea72fc5e
NULL;UTILIZATOR;PJ;NULL;ALBA;DRAMBAR;18273317;RCA;;26ae577aeacb00208b7944af862ded7c
NULL;UTILIZATOR;PF;82;TIMIS;TIMISOARA;18298268;RCA;M;2387a45fd7e66e0d0e62b668f63f0d77
NULL;UTILIZATOR;PF;38;BUCURESTI;BUCURESTI SECTORUL 1;18299991;RCA;M;a53c97b6c090610792cd626657fb9bfa
NULL;UTILIZATOR;PF;31;SUCEAVA;PLOPENI;18305172;RCA;M;d4bab0248a6c4d5350a0056081e7a9c1
NULL;UTILIZATOR;PF;34;BISTRITA NASAUD;BISTRITA;18306437;RCA;F;89be7479ad395f7ed9049db398deb0f1
NULL;UTILIZATOR;PJ;NULL;ARAD;SEMLAC;18320651;RCA;;61e793818971468edb6284938dc603e0
NULL;UTILIZATOR;PF;66;GORJ;CAPRENI;18334591;RCA;F;1078541265615dfe3078b6ac4063cf91
NULL;UTILIZATOR;PF;50;BRASOV;BRASOV;18336769;RCA;M;e916f6aaa99314cc20ddcd2de87bb871
NULL;UTILIZATOR;PJ;NULL;MURES;TARGU MURES;18337087;RCA;;7ee2e76273ec9a8b84e49ee1cdb948ed
NULL;UTILIZATOR;PJ;NULL;MURES;TARGU MURES;18337175;RCA;;7ee2e76273ec9a8b84e49ee1cdb948ed
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18353045;RCA;;a8b4de55965dcf3a705c8f49fbefb610
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;SECTOR 3;18361956;RCA;;028e70007085c3935161a08dfe74142d
NULL;UTILIZATOR;PF;21;VALCEA;VLADESTI;18376150;RCA;M;a051d0dca8dcb617a39ca01f7e4fc8c7
NULL;UTILIZATOR;PF;57;BACAU;APA ASAU;18376275;RCA;M;daa14af133e5c12fad468a67a4f2461e
NULL;UTILIZATOR;PJ;NULL;SIBIU;SIBIU;18377671;RCA;;baf3ee74783fbe1de0c1498235ea23c9
NULL;UTILIZATOR;PF;65;ARGES;PITESTI;18377717;RCA;M;61b757018c08ee8b3bcf20d6940a8251
NULL;UTILIZATOR;PJ;NULL;GALATI;GALATI;18380684;RCA;;62fe69e9b16c35dbe7ad353c11b5cb14
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18381833;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18381835;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18381837;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18381839;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18381846;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18381849;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18381852;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18381856;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;TIMIS;TIMISOARA;18401004;RCA;;81738a427d852fedafed3acbb7b2bd94
NULL;UTILIZATOR;PJ;NULL;ARAD;ARAD;18405100;RCA;;619bc0f6da4500d5bcbc647ce4ee96fb
NULL;UTILIZATOR;PF;39;ILFOV;OTOPENI;18421597;RCA;M;168c20cd93996baa8b89771dc3ecdae6
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 3;18425362;RCA;;1681dd33beaad4b51a035c48c1705fd6
NULL;UTILIZATOR;PF;57;CLUJ;CLUJ-NAPOCA;18444224;RCA;F;cf708bee4eedfc3a0ad05229606809a4
NULL;UTILIZATOR;PF;34;ARGES;PITESTI;18450508;RCA;M;b0978d41764a3e355fde38d84a191460
NULL;UTILIZATOR;PJ;NULL;SUCEAVA;BOSANCI;18451689;RCA;;46e4570353367bbaceb5273faa921c36
NULL;UTILIZATOR;PF;31;BRAILA;BRAILA;18462813;RCA;F;60c523c71e7f53a5ef83b0d2331a2e37
NULL;UTILIZATOR;PJ;NULL;PRAHOVA;BAICOI;18468816;RCA;;9cc3cebb89ade3b641ddbed2387458f9
NULL;UTILIZATOR;PF;70;OLT;SCORNICESTI;18472711;RCA;M;8b093b3fbd42577b88b6f874146b1b77
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;SECTOR 4;18482768;RCA;;c544a5739850104b50aa40e5ea72fc5e
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;SECTOR 4;18484551;RCA;;c544a5739850104b50aa40e5ea72fc5e
NULL;UTILIZATOR;PJ;NULL;PRAHOVA;BAICOI;18492109;RCA;;9cc3cebb89ade3b641ddbed2387458f9
NULL;UTILIZATOR;PJ;NULL;SUCEAVA;BOSANCI;18492300;RCA;;46e4570353367bbaceb5273faa921c36
NULL;UTILIZATOR;PJ;NULL;SIBIU;SIBIU;18533897;RCA;;48a88f6b22e71f46ab368b0969c5575a
NULL;UTILIZATOR;PJ;NULL;BIHOR;ORADEA;18551868;RCA;;3f8a61279be6deb193dd77fdadf37ea6
NULL;UTILIZATOR;PJ;NULL;SATU MARE;SATU MARE;18552027;RCA;;8a9d08fa867406e853b0b09d6b0fba11
NULL;UTILIZATOR;PJ;NULL;ARGES;BASCOV;18556949;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;UTILIZATOR;PJ;NULL;ARGES;BASCOV;18556954;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;UTILIZATOR;PJ;NULL;ARGES;BASCOV;18556962;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;UTILIZATOR;PJ;NULL;SIBIU;SIBIU;18563548;RCA;;baf3ee74783fbe1de0c1498235ea23c9
NULL;UTILIZATOR;PJ;NULL;MARAMURES;SEINI;18580890;RCA;;b72a066eb69f5df5cb05eeb8c5b339a3
NULL;UTILIZATOR;PF;70;BACAU;BACAU;18588459;RCA;M;c877abf7af03e78726d80561a69fea5a
NULL;UTILIZATOR;PF;44;BOTOSANI;BOTOSANI;18589079;RCA;M;d5cdb0a6bf5a103b0c304aaeed4f2c7a
NULL;UTILIZATOR;PJ;NULL;HUNEDOARA;ORASTIE;18590353;RCA;;b7a62e7689998f5e8878ea78e2e33476
NULL;UTILIZATOR;PF;41;BUCURESTI;BUCURESTI SECTORUL 2;18592707;RCA;M;ea8cbc7fbebfbcfeeca8d765f8863969
NULL;UTILIZATOR;PJ;NULL;ARGES;BASCOV;18603181;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;UTILIZATOR;PF;44;BRAILA;BRAILA;18609117;RCA;M;5459ce6af530e986987d3f417b28a460
NULL;UTILIZATOR;PF;61;BIHOR;ORADEA;18614684;RCA;M;d7276e26b55d6d13d0d17394d1696050
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18621981;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18621984;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18622026;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18622077;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18622098;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18622099;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18622106;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18622544;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18622563;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;TIMIS;LUGOJ;18626338;RCA;;0dabe2f2fa2660f372d8456d619ee98d
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638091;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638098;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638108;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638114;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638118;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638133;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638138;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638139;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638141;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638142;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638144;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638147;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638150;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638151;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638161;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638179;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638180;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638185;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638188;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638198;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638200;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638213;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638215;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18638225;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;VRANCEA;FOCSANI;18640542;RCA;;7da7d8375f27b8adb30a1b4d73197778
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;18648450;RCA;;36617204584be10480d1433a8289d88d
NULL;UTILIZATOR;PJ;NULL;BRASOV;CRISTIAN;18648604;RCA;;49b456c6d3d821cc5cfc3b558599ad94
NULL;UTILIZATOR;PJ;NULL;ARAD;ARAD;18655026;RCA;;72a4016d553a741ed9b87818d5199ad7
NULL;UTILIZATOR;PJ;NULL;IASI;IASI;18657808;RCA;;a3c6e287fac5abd186c97582ed5c2357
NULL;UTILIZATOR;PF;53;SALAJ;ZALAU;18675487;RCA;M;0a5f6d036de1db660f6ef96912dc56df
NULL;UTILIZATOR;PJ;NULL;IASI;IASI;18680347;RCA;;218507062c9828354429b4a2f66c4992
NULL;UTILIZATOR;PJ;NULL;GALATI;GALATI;18680737;RCA;;b36dc5c75dc1e26b74afa9593af89a75
NULL;UTILIZATOR;PF;53;NEAMT;DULCESTI;18701701;RCA;M;b0c6f2fafb1f2eb127a62156722efa59
NULL;UTILIZATOR;PJ;NULL;BRASOV;SIMON;18711462;RCA;;08325ee641710f6724b78516d93c31d1
NULL;UTILIZATOR;PF;64;GORJ;TARGU JIU;18726150;RCA;M;60473467d5a6c348e685cdafc7793e34
NULL;UTILIZATOR;PJ;NULL;DAMBOVITA;TARGOVISTE;18731493;RCA;;1b2acc581bca67f8d0a1d46cc7051739
NULL;UTILIZATOR;PJ;NULL;ARGES;BASCOV;18732962;RCA;;f2cd4b0f9a40c130e77ce6454c9614ae
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI;18734738;RCA;;a4e4a4c0029fda52c336d267a4e584ef
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI;18734742;RCA;;a4e4a4c0029fda52c336d267a4e584ef
NULL;UTILIZATOR;PJ;NULL;ARGES;BASCOV;18735089;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;UTILIZATOR;PJ;NULL;ARGES;BASCOV;18735105;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;UTILIZATOR;PJ;NULL;ARGES;BASCOV;18735107;RCA;;83b5381abe41df3fbe0ec0831acb974c
NULL;UTILIZATOR;PJ;NULL;MURES;SIGHISOARA;18741399;RCA;;a6d0f8f72896ef616fefa6b96885bd23
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 3;18750100;RCA;;028e70007085c3935161a08dfe74142d
NULL;UTILIZATOR;PJ;NULL;ILFOV;BALOTESTI;18766384;RCA;;bb9406fe613b883465c6cb7be23a3d35
NULL;UTILIZATOR;PJ;NULL;SATU MARE;SATU-MARE;18790626;RCA;;44a999b9f5144b708aa3668847b5ed54
NULL;UTILIZATOR;PJ;NULL;NEAMT;ROZNOV;18792614;RCA;;45ba161ab045176dd7bb1e8fdc9a0e74
NULL;UTILIZATOR;PJ;NULL;NEAMT;ROZNOV;18792617;RCA;;45ba161ab045176dd7bb1e8fdc9a0e74
NULL;UTILIZATOR;PJ;NULL;NEAMT;ROZNOV;18792619;RCA;;45ba161ab045176dd7bb1e8fdc9a0e74
NULL;UTILIZATOR;PF;67;GORJ;TURCENI;18803220;RCA;M;85610fe0f466800d4255d36d8b370dc8
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;SECTOR 2;18805664;RCA;;090f8c9a75c9a7103dfec1f690e40e09
NULL;UTILIZATOR;PJ;NULL;GALATI;GALATI;18808570;RCA;;49b5a98fda77718f914740df01f196b6
NULL;UTILIZATOR;PJ;NULL;GALATI;GALATI;18808613;RCA;;49b5a98fda77718f914740df01f196b6
NULL;UTILIZATOR;PJ;NULL;GALATI;GALATI;18808628;RCA;;49b5a98fda77718f914740df01f196b6
NULL;UTILIZATOR;PF;69;TIMIS;TIMISOARA;18818255;RCA;M;29c2bfabdb1765e5a78b930297a79f47
NULL;UTILIZATOR;PF;50;VRANCEA;FOCSANI;18827119;RCA;M;81102b6242e8ed68a36f81db71be2fc3
NULL;UTILIZATOR;PJ;NULL;ARAD;ARAD;18831247;RCA;;a1f3a30804ee7d2ed356cbb7925f492c
NULL;UTILIZATOR;PJ;NULL;SIBIU;SELIMBAR;18834437;RCA;;d9308a111eee0da347ad8e74a56fbcb4
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI;18836389;RCA;;972140e6d979f77e57c0a2b0106ca9ce
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;18845765;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;COVASNA;ARCUS;18868478;RCA;;7380b1cb7efbd655d8ae35134b83e226
NULL;UTILIZATOR;PF;45;TIMIS;SANNICOLAU MARE;18889145;RCA;M;d5a5fdec1a901500b4499a53a08520b9
NULL;UTILIZATOR;PJ;NULL;TIMIS;TIMISOARA;18909453;RCA;;81738a427d852fedafed3acbb7b2bd94
NULL;UTILIZATOR;PF;62;ARGES;PITESTI;18935930;RCA;M;fe9f0c3624c2c6aa80660e80760e289a
NULL;UTILIZATOR;PF;46;HUNEDOARA;DEVA;18959304;RCA;M;0c3bdebe394a182277ceeea069ed97bd
NULL;UTILIZATOR;PJ;NULL;SUCEAVA;VATRA DORNEI;19003827;RCA;;5e16b3f4c10fce0dc5890fbafe7c0124
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;19019088;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;19031769;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;19031781;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;19031784;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;19031786;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PF;68;MURES;REGHIN;19040305;RCA;M;006891212f1aec4b197d0301aad29537
NULL;UTILIZATOR;PF;67;BUCURESTI;BUCURESTI SECTORUL 1;19045122;RCA;M;08fbac149ba3f049012c58e2a02972b6
NULL;UTILIZATOR;PJ;NULL;TIMIS;TIMISOARA;19076814;RCA;;ea0c7999ff9dbca93b02b32f3cbd88de
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ;19085211;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ;19085311;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ;19085417;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ;19086760;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ;19086767;RCA;;56f98853094ccb2602e9353e4a1c5a5c
NULL;UTILIZATOR;PF;49;GORJ;TARGU JIU;19100578;RCA;M;45df68dc1682e1d34add59974bdca023
NULL;UTILIZATOR;PF;65;OLT;SLATINA;19142192;RCA;M;644f73f0cee988176ca2c4613cc1c0fd
NULL;UTILIZATOR;PJ;NULL;DAMBOVITA;MORENI;19147486;RCA;;0b9a64349d98c47929f0adf07f9c0fc1
NULL;UTILIZATOR;PJ;NULL;ARGES;PITESTI;19149950;RCA;;bb5bb2d792c28c53ceefaa6ee0620100
NULL;UTILIZATOR;PF;73;ARGES;PITESTI;19160811;RCA;M;e9da8b90d36599131d8248ec6fbe94ba
NULL;UTILIZATOR;PJ;NULL;TIMIS;ORTISOARA;19164726;RCA;;d6895167d49f5fe1b59f48fa75956814
NULL;UTILIZATOR;PF;69;GORJ;TARGU JIU;19195448;RCA;M;0237392e2ba2cb4b4c299076577966e5
NULL;UTILIZATOR;PJ;NULL;BRASOV;BRASOV;19196528;RCA;;8d908ae26dcbe59d35ddcb97a3f5226c
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 5;19199785;RCA;;77f466f3227bf1657ce46e8bfe35e707
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ-NAPOCA;19201758;RCA;;a8b4de55965dcf3a705c8f49fbefb610
NULL;UTILIZATOR;PJ;NULL;BIHOR;SALONTA;19201887;RCA;;94feef96beaf08781b5ac11ea140aabb
NULL;UTILIZATOR;PJ;NULL;SUCEAVA;IASLOVAT;19209422;RCA;;0f415935777da7e9313f2bf456bbe3ff
NULL;UTILIZATOR;PJ;NULL;ILFOV;COM CHIAJNA;19222692;RCA;;0dbdce67b0de322b955c34bc0e4df357
NULL;UTILIZATOR;PJ;NULL;ILFOV;COM CHIAJNA;19222707;RCA;;0dbdce67b0de322b955c34bc0e4df357
NULL;UTILIZATOR;PJ;NULL;ILFOV;COM CHIAJNA;19222709;RCA;;0dbdce67b0de322b955c34bc0e4df357
NULL;UTILIZATOR;PJ;NULL;ILFOV;COM CHIAJNA;19222710;RCA;;0dbdce67b0de322b955c34bc0e4df357
NULL;UTILIZATOR;PJ;NULL;DOLJ;CRAIOVA;19237685;RCA;;5ecea20e7aef3db9b78beefa069d76c3
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;19274361;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;UTILIZATOR;PJ;NULL;BUCURESTI;BUCURESTI SECTORUL 2;19274394;RCA;;dd3b2b1c9fc922802b3f37afe90cb003
NULL;UTILIZATOR;PJ;NULL;BUZAU;BUZAU;19279827;RCA;;f627dc9aea19b282e09a9766c374310f
NULL;UTILIZATOR;PJ;NULL;ARGES;CUCA;19293296;RCA;;c09cb1345aa1bc43b3b3a0840087496d
NULL;UTILIZATOR;PJ;NULL;ARGES;CUCA;19293297;RCA;;c09cb1345aa1bc43b3b3a0840087496d
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;19294623;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;CLUJ;CLUJ NAPOCA;19294633;RCA;;fd372796873e1de997eb69d3bad0dc2b
NULL;UTILIZATOR;PJ;NULL;HUNEDOARA;TELIUCU SUPERIOR;19297796;RCA;;bf9209fd24b7c64e754fe8a0ee0e8a2f
NULL;UTILIZATOR;PJ;NULL;CLUJ;LUNA DE SUS;19297951;RCA;;b2295b41ec386a6f401c8268b5da0409
NULL;UTILIZATOR;PJ;NULL;BISTRITA NASAUD;SANGEORZ-BAI;19301957;RCA;;721c9bfc08101dd9c5cec429d4d1fd7a
NULL;UTILIZATOR;PJ;NULL;BRASOV;CODLEA;19311966;RCA;;05133b05140f23c6f629fdbf8d6c8a36
NULL;UTILIZATOR;PJ;NULL;SUCEAVA;BOSANCI;19313250;RCA;;c7050579c83ca6da72f51a552e152dcd
